all_data1,all_data2,all_data3,all_data4,all_data5,all_data6,all_data7,all_data8
shScr-VC25,Kdm4a,0.963707118391546,0.0779007158063582,0.0195277110973266,0.00157851139989551,24.6333333333333,0.0378593889720016
shScr-VC25,Kdm4c,0.769325837532391,0.0672412217143573,0.00396535753353896,0.00034658329680519,26.9333333333333,0.0611010092660781
shScr-VC25,Kdm4c2,0.878633452221213,0.0777549811987621,0.0139686202255807,0.00123615803639948,25.1166666666667,0.064291005073287
shKdm4a/c-Ctrl25,L1 TF,0.425825229028262,0.0319973363262524,0.0198920163644593,0.00149472481767556,24.4266666666667,0.100664459136943
shKdm4a/c-Ctrl25,L1 GF,0.676736762068624,0.087570826520951,0.000666241726742662,8.62127520533372e-05,29.3266666666667,0.182300118851671
shKdm4a/c-Ctrl25,L1 A,0.497694839551612,0.019571790659442,0.0251203434607235,0.000987854533411486,24.09,0.0399999999999991
shKdm4a/c-Ctrl25,ORF1a,0.432268615653931,0.0177734547917562,0.172539669174578,0.00709426014012094,21.31,0.0435889894354054
shKdm4a/c-Ctrl25,ORF2a,0.637280313659629,0.0193491715676259,0.229251010801167,0.00696054317851187,20.9,0.0173205080756894
shKdm4a/c-Ctrl25,ETnERV3,0.0133224201838743,0.000371531103839729,1.30553440198151e-05,3.6408297499582e-07,35,0
shKdm4a/c-Ctrl25,Dazl,0.308854659281732,0.0114663213050176,0.000370047989870703,1.37381419467689e-05,30.175,0.0353553390593279
shKdm4a/c-Ctrl25,Poc1B,0.62272481117941,0.0428435181871332,0.00157729329453133,0.000108517908291962,28.0833333333333,0.0907377172587741
shKdm4a/c-Ctrl25,HSPC,0.981685855246754,0.0361263744001755,1.34257250278026,0.0494071261550662,18.35,0.0346410161513789
shKdm4a/c-Ctrl25,ATP5b,1.01865580995729,0.0430576161985827,0.744838731561351,0.0314836276590348,19.2,0.0458257569495586
shKdm4a/c-Ctrl25,Kdm4a,0.246558176123339,0.0139037532336361,0.00499603742686495,0.000281733392991971,26.42,0.0707106781186533
shKdm4a/c-Ctrl25,Kdm4c,0.296273192735395,0.012523187221859,0.00152708914673553,6.45486117473948e-05,28.13,0.0458257569495601
shKdm4a/c-Ctrl25,Kdm4c2,0.405188930604971,0.0133282425971454,0.00644174231805255,0.00021189400271896,26.0533333333333,0.0251661147842344
shKdm4a/c-VC25,L1 TF,0.82931954581444,0.0706243244156444,0.0387408656230933,0.00329914744650239,23.5366666666667,0.0321455025366429
shKdm4a/c-VC25,L1 GF,1.16607991699233,0.142526096237752,0.00114799600223008,0.000140315759074577,28.6133333333333,0.130511813003013
shKdm4a/c-VC25,L1 A,0.48296816446242,0.053259686188108,0.0243770383129179,0.00268819666858708,24.205,0.106066017177984
shKdm4a/c-VC25,ORF1a,0.732889025710332,0.118442452548031,0.292532063301528,0.0472762093726088,20.62,0.200748598998846
shKdm4a/c-VC25,ORF2a,0.7873079765692,0.0661523126617199,0.283220971323949,0.023797196021081,20.6666666666667,0.0251661147842362
