	VC10.Ctrl_S1.bam	VC11.Ctrl_S3.bam	VC35B.Ctrl_S5.bam	VC35C.Ctrl_S7.bam	VC10.VC_S2.bam	VC11.VC_S4.bam	VC35B.VC_S6.bam	VC35C.VC_S8.bam
Vmn2r51	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r52	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r66	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Nlrp4d	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.36203288726458	6.13179381389296	6.13179381389296
Vmn1r67	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Zik1	7.88591999064744	7.75977762165643	7.91941333427166	8.01578962773309	7.78523785596781	7.64200532058295	7.91030927953797	7.91619409098186
Vmn1r68	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r69	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r70	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm6900	7.75706786367448	7.54994340601257	7.70218691886997	7.75533771188952	7.59610624465998	7.57360661923307	7.60323438161395	7.63197422458734
Nlrp4b	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r71	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Zscan4b	6.13179381389296	6.30326731179385	6.13179381389296	6.13179381389296	6.54371368022122	6.13179381389296	6.13179381389296	6.31044822022519
Zscan4c	6.35359708413874	6.13179381389296	6.13179381389296	6.34059226006517	6.66239274199263	6.36203288726458	6.34461296625808	6.38428838801323
Zscan4d	6.28870956276683	6.30326731179385	6.13179381389296	6.13179381389296	6.54371368022122	6.45705735740555	6.49974364501511	6.31044822022519
Zscan4e	6.35359708413874	6.13179381389296	6.13179381389296	6.13179381389296	6.54371368022122	6.13179381389296	6.13179381389296	6.38428838801323
Zscan4f	6.40331295343811	6.13179381389296	6.13179381389296	6.13179381389296	6.63544448872062	6.13179381389296	6.34461296625808	6.13179381389296
Vmn1r72	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r73	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r74	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r75	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r76	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r77	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r78	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r79	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r80	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r81	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r82	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r83	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r84	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Zfp551	6.92237562112248	7.05567791617465	6.78680216576018	6.91781101273633	7.01099942139192	6.99644948992904	6.69184775243849	6.90185395654656
Zfp606	8.29817785416566	8.3371434686509	8.29209744942035	8.27501020202534	8.24032617145607	8.14005410921962	8.08732622396785	8.24189024799813
2900092C05Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r53	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r54	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r55	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn2r56	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Zscan18	6.9370597378714	6.89033068182103	7.06740769735414	7.06180740529511	7.02608565895375	7.03872048374029	7.02136831801962	6.92137967069868
Zfp329	8.06631877189786	7.92473576734944	8.04520304218818	7.80899673528927	8.00176181083235	7.97899038242533	7.8695576506178	7.85128550745408
Zfp110	9.44154436845722	9.39972921386504	9.44628990624143	9.514967712341	9.36078012326875	9.19808967608618	9.5080787895217	9.36713461222651
Zfp128	6.625832153588	6.69721617720379	6.73509665103852	6.70042326729198	6.71239130581863	6.77827702030193	6.76571820498071	6.56802190855784
Zscan22	7.76937862857364	7.85193849120538	7.57115955832983	7.71625538651873	7.73533981792219	7.80653992627879	7.82737886979875	7.70139354110347
Rps5	12.8220980166113	12.7296841293853	12.9295748848784	13.0782370450566	12.815423973229	12.7449157412546	12.8954576107035	13.012110428429
2310014L17Rik	7.0325128571097	7.19284957365027	6.97899744900435	6.70042326729198	7.15065536500705	7.30764235369591	7.11194977471423	6.81768371078965
Zfp324	7.46984358766441	7.57625908988357	7.27490641010067	7.51813531761095	7.37777346808588	7.54179087630681	7.35501975908707	7.28653805289563
Zfp446	7.33296307044474	7.68359465449465	7.66627779297951	7.41116879039792	7.58784173891156	7.65665350972811	7.69097530785218	7.75886946083269
Slc27a5	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Zbtb45	8.21551756545964	8.3137222192756	8.39736315733793	8.24948110208819	8.16566179750293	8.36344080318216	8.2034653849158	8.16365919829136
Trim28	13.2147756223631	13.4026208321268	13.6468198575767	13.5157029445345	13.2571901013531	13.2898052463937	13.6565841455419	13.5539168008478
Chmp2a	8.29014424611323	8.20020891066761	8.05183158169277	8.36905515161098	8.36036831757334	8.23407585831628	8.09598278546798	8.24730088488939
Ube2m	8.99696612149231	8.96093574055576	9.0379442203892	9.05918648699985	8.7147597433667	8.78597552182104	8.84958055172358	8.96493451529878
Mzf1	6.625832153588	6.514324390167	6.57882565661087	6.54830722777354	6.46850385611377	6.52974013788659	6.79942418419032	6.56802190855784
Vmn1r85	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r86	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r87	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r88	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r89	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
6330408A02Rik	7.2567363718667	7.07043664883874	7.19179826355571	7.08344988315977	7.16343745193071	7.16573225610673	7.1538299119092	7.02881878604147
Lig1	10.8056724419255	10.6966587198671	10.6618546481784	10.649552603497	10.81445111789	10.8591580680879	10.7426735707076	10.7769402619761
Pla2g4c	6.73541305731948	6.76858472937674	6.61432507482807	6.64104203658951	6.66239274199263	6.81679171074814	6.65076230603963	6.6935540756753
Cabp5	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Bsph1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Bsph2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Sult2a5	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Sult2a2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Sult2a1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Sult2a4	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Sult2a3	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Sult2a6	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
2810007J24Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
AC092752.1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Vmn1r90	7.01957662132783	6.83231136066442	6.73509665103852	6.70042326729198	6.97992305213337	7.03872048374029	6.69184775243849	6.77110923245776
Gm4745	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Obox2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Obox3	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Obox1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Obox5	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Obox6	6.57410305987636	6.61482040245891	6.44852269160215	6.42682283625826	6.60690531826723	6.49525820719799	6.34461296625808	6.31044822022519
Crx	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Crxos1	8.47058231666723	8.4137952202916	7.80367371169388	7.78247301486506	8.47846892785456	8.59291854961651	7.91030927953797	8.1286138860826
Sepw1	9.33680109835085	9.33622175460772	9.3760441614332	9.36855321343742	9.29986791629578	9.24630679877676	9.213393024859	9.25321551797979
Gltscr2	9.99754273828501	9.92072129115403	9.75887729807737	9.91216034593747	9.92999472618236	9.95632357943549	9.82952483316556	9.81600109108631
Ehd2	6.80985281847888	6.7220203226607	6.67821478271245	6.64104203658951	6.77984865103834	6.61841304164408	6.6059663477055	6.38428838801323
Gltscr1	8.08536447247076	7.98734447852537	7.71972837721694	7.62773865309952	7.95417013721339	8.11542823502033	7.77246237274886	7.69294402568456
Zfp541	6.40331295343811	6.13179381389296	6.13179381389296	6.34059226006517	6.30043516619232	6.29468371145954	6.13179381389296	6.13179381389296
Napa	9.44502123290462	9.58416863865586	9.47204732069503	9.25179639301155	9.60820242825634	9.51607159043481	9.47090920879475	9.42767205610694
Kptn	7.40369916300459	7.54102851121407	7.65712076190632	7.55808239235895	7.46501917850324	7.45787959697358	7.6788495933114	7.61393120760175
Slc8a2	7.05777588345773	7.08493607468729	6.99749212003546	7.00503249944431	6.96389882357815	7.01079343997655	7.19380527063493	6.92137967069868
Meis3	6.64969568090483	6.61482040245891	6.64730233974534	6.46150336323522	6.71239130581863	6.66921282755177	6.55628523847769	6.63487493070411
Dhx34	7.55450963623662	7.67569133964617	7.61973087980215	7.44077958909221	7.75698598920194	7.68539397571359	7.78365187294361	7.87331153958366
Gpr77	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
C5ar1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Prr24	6.89207178049518	6.83231136066442	6.67821478271245	6.66160993775865	6.82094500869785	6.98183469916419	6.79942418419032	6.7464079838306
Ccdc9	8.02237958067242	7.9564385632015	8.09088512140229	8.16580024006002	7.9781951093301	8.09031510627378	8.09598278546798	8.01076778318522
Bbc3	7.9024641205807	8.05274385849543	7.77911540867635	7.77169412222868	7.87913003754521	7.88090094923519	7.61619598444044	7.5483622925279
Sae1	10.8302625268947	10.7442282254091	10.861297749223	10.9136888227521	10.6848728697434	10.7760664470243	10.7618839577373	10.7590961355821
Zc3h4	9.78051534844239	9.75571743511836	9.49506306150782	9.37341654171895	9.6642829068178	9.91525235787732	9.51113265149166	9.36236853128758
Tmem160	7.71933551841366	7.7744327282392	7.80367371169388	8.08466892691516	7.66010589957312	7.72719486715501	7.78365187294361	7.93015857890151
Npas1	6.13179381389296	6.30326731179385	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Grlf1	10.792203359836	10.7723601669065	10.4996436122575	10.3388909646728	10.7698987458788	10.7914691252108	10.4170364813305	10.4114015636493
Ceacam15	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ceacam9	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ap2s1	8.88243756340812	8.82564107512825	8.95993972978426	9.02640984265697	8.82223563876014	8.79196334847059	9.05815324920324	9.01170153420843
Slc1a5	9.49951924221456	9.54219908745192	9.88923397161374	9.92867567914722	9.57565569021853	9.46718985082657	9.99292332055706	10.062218038599
Fkrp	7.65356380419323	7.90531164327157	7.82773292558576	7.79845858130327	7.72068164098088	7.7542454063095	7.69097530785218	7.76685329109243
Strn4	9.00886351684599	9.26029140905002	9.2101878753558	9.11864015056613	9.1248928984307	9.18914205280353	9.24689972338306	9.15437261892058
Prkd2	6.86038921625554	7.07043664883874	6.81108884810333	6.91781101273633	6.96389882357815	6.87054793188428	6.55628523847769	6.7464079838306
Dact3	7.12924046961315	7.30058820983408	7.42228005434875	7.55808239235895	7.12451684597548	7.03872048374029	7.43431070489517	7.55797237724245
Gng8	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ptgir	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Calm3	10.3301347240552	10.3757431728692	10.7016640324976	10.7840636593374	10.1781043606789	10.2289792836675	10.6753689155911	10.7116377006546
Pnmal2	6.73541305731948	6.74577043256213	6.49727760799682	6.8184061032718	6.66239274199263	6.64446875623001	6.79942418419032	6.72060690547179
Pnmal1	6.35359708413874	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ccdc8	7.49360735406908	7.46691527088976	7.69331481349888	7.6639767031159	7.32584664202678	7.50066051257748	7.72660217301373	7.69294402568456
Ppp5c	9.56002397757651	9.57094892827913	9.56194771258773	9.53387464229822	9.55909797329593	9.6305519387743	9.5502451918608	9.5519612991759
Hif3a	7.22649711918271	6.99377654083395	7.03321392788298	7.12512766956695	7.33645196429806	7.32770350654206	7.1538299119092	7.07747049313684
Psg16	6.28870956276683	6.13179381389296	6.13179381389296	6.2795009803371	6.30043516619232	6.29468371145954	6.13179381389296	6.13179381389296
Ceacam3	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Psg29	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
